A
22133
22126
21967
21994
22210
22792
22891
22968
22961
22974
23076
23073
23113
23069
22923
22917
22989
23105
23113
23151
23072
23081
23126
22999
22896
22749
22774
22772
22865
22869
22791
22846
22853
22964
23171
23163
23212
23093
23064
22992
22944
22966
23096
23330
23383
23395
23175
23116
23030
23014
23092
23015
22988
22984
22836
22812
22783
22601
22617
22625
22782
22788
22745
22716
22574
22490
22567
22552
22461
22463
22506
22514
22512
22575
22299
22237
22277
22298
22441
22439
22181
22181
22325
22450
22694
22791
22806
22823
22863
22965
22733
22718
22728
22741
22750
22788
22735
22776
22792
22853
22793
22756
22742
22702
22742
22687
22653
22288
22318
22331
22431
22487
22618
22665
22832
22831
22844
22797
22764
22756
22743
22903
22919
22897
22964
22865
22869
22831
22626
22604
22693
22721
22773
22892
22975
23054
23029
23011
22711
22615
22618
22649
22604
22608
21990
21982
22136
22155
22413
22427
22475
22490
22461
22347
22401
22405
22548
22730
22743
22858
22883
22793
22661
22647
22704
22860
22858
22917
22854
22905
22907
22710
22526
22506
22535
22620
22680
22642
22661
22640
22592
22508
22470
22532
22561
22554
22427
22506
22184
22167
22338
22302
22199
22222
22237
22017
22154
22179
22270
22315
22431
22424
22467
22567
22508
22463
22475
22431
22454
22472
22518
22576
22469
22455
22455
22500
22490
22511
22430
22426
22407
22401
22337
22389
22392
22573
22586
22504
22508
22403
22361
22414
22387
22363
22405
22551
22760
22658
22648
22633
22606
22630
22669
22677
22697
22701
22679
22734
22831
22995
22997
22836
22921
22892
22594
22586
22575
22572
22411
22433
22575
22652
22614
22622
22511
22477
22489
22633
22650
22590
22601
22629
22615
22367
22240
22182
22199
22347
22277
22274
22394
22446
22411
22410
22317
22423
22445
22451
22435
22504
22702
22725
22769
22702
22722
22673
22673
22536
22530
22566
22542
22410
22269
22405
22557
22569
22432
22384
22440
22461
22491
22463
22432
22486
22668
22702
22748
22742
22778
22785
22680
22630
22592
22631
22612
22681
22745
22789
22800
22838
21331
21024
20965
21096
21126
21479
21569
21701
21999
22068
22079
22105
22003
22022
22191
22127
22134
22166
22203
22248
22138
22036
22071
22171
22287
22350
22464
22485
22687
22682
22506
22477
22421
22433
22479
22383
22375
22385
22253
22289
22368
22247
22240
22249
22319
22257
22221
22230
22227
21890
21903
21974
22094
22049
22027
21895
21857
21766
21952
22025
21992
22004
21928
21946
22010
22038
21978
21928
21952
22035
22022
22024
21800
21802
21896
21995
22012
22018
22073
22158
22202
22184
21992
21976
21959
21963
21715
21722
21747
21833
21834
21744
21740
21820
21854
21866
21940
21947
22027
22028
22051
22034
22046
22017
22034
22192
22245
22231
22118
22070
22082
22142
22139
22046
21990
21980
21982
21777
21725
21739
21907
21922
21784
21768
21850
21850
21822
21851
21713
21727
21915
21948
21918
21499
21532
21452
21452
21609
21620
21429
21449
21816
21733
21736
21771
21817
21875
21810
21849
21854
21958
22119
22119
21946
21956
21931
